stop_id,stop_code,stop_name,stop_desc,platform_code,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1077,1077,SHIRLEY DR / REDSTONE RD,,,43.887483,-79.407597,1,,0,,,1
1078,1078,JOHN ST / WOODBINE AV,,,43.825141,-79.351947,1,,0,,,1
1079,1079,SHIRLEY DR / VENTURE AV,,,43.889918,-79.408924,1,,0,,,1
1080,1080,ESNA PARK DR STOP # 1080,,,43.825845,-79.348855,1,,0,,,1
1081,1081,SHIRLEY DR / ROMANCE DR,,,43.891862,-79.412219,1,,0,,,2
1082,1082,ESNA PARK DR STOP # 1082,,,43.82701,-79.345585,1,,0,,,1
1083,1083,SHIRLEY DR / ELGIN MILLS RD,,,43.894178,-79.412762,1,,0,,,2
1084,1084,ESNA PARK DR STOP # 1084,,,43.827535,-79.343335,1,,0,,,1
1085,1085,ELGIN MILLS RD / MELBOURNE DR,,,43.895231,-79.409658,1,,0,,,1
1086,1086,ESNA PARK DR / ALDEN RD,,,43.827824,-79.341632,1,,0,,,1
1087,1087,ELGIN MILLS RD / GOODE ST,,,43.896339,-79.404685,1,,0,,,1
1088,1088,ESNA PARK DR / ALDEN RD,,,43.827477,-79.34029,1,,0,,,1
1089,1089,ELGIN MILLS RD / REDSTONE RD,,,43.897093,-79.401084,1,,0,,,1
1090,1090,ESNA PARK DR STOP # 1090,,,43.826468,-79.338844,1,,0,,,1
1091,1091,ELGIN MILLS RD / LESLIE ST,,,43.898254,-79.396437,1,,0,,,2
1092,1092,DENISON ST STOP # 1092,,,43.82551,-79.33477,1,,0,,,1
1093,1093,ELGIN MILLS RD / LESLIE ST,,,43.898337,-79.39687,1,,0,,,1
1094,1094,DENISON ST STOP # 1094,,,43.826439,-79.330732,1,,0,,,1
1095,1095,ELGIN MILLS RD / GOODE ST,,,43.896664,-79.404176,1,,0,,,2
1096,1096,DENISON ST / HOOD RD,,,43.826968,-79.328298,1,,0,,,1
1097,1097,ELGIN MILLS RD / MELBOURNE DR,,,43.895542,-79.409193,1,,0,,,1
1098,1098,DENISON ST / WARDEN AV,,,43.827289,-79.327003,1,,0,,,1
1099,1099,ELGIN MILLS RD / SHIRLEY DR,,,43.894768,-79.412728,1,,0,,,1
1100,1100,DENISON ST STOP # 1100,,,43.830728,-79.322688,1,,0,,,1
1102,1102,DENISON ST / BIRCHMOUNT RD,,,43.832678,-79.319121,1,,0,,,1
1104,1104,DENISON ST STOP # 1104,,,43.833666,-79.316252,1,,0,,,1
1106,1106,DENISON ST / CLAYTON DR,,,43.83418,-79.313966,1,,0,,,1
1108,1108,DENISON ST / GORVETTE RD,,,43.83483,-79.308624,1,,0,,,1
1109,1109,SHIRLEY DR / WAYSIDE AV,,,43.885052,-79.405279,1,,0,,,1
1110,1110,DENISON ST / KENNEDY RD,,,43.834472,-79.304755,1,,0,,,1
1111,1111,DENISON ST STOP # 1111,,,43.833893,-79.301387,1,,0,,,1
1112,1112,SHIRLEY DR / BAYFIELD DR,,,43.883652,-79.402931,1,,0,,,1
1113,1113,DENISON ST / TEDDINGTON AV,,,43.834085,-79.299357,1,,0,,,1
1114,1114,FARMSTEAD RD / SHIRLEY DR,,,43.881646,-79.402256,1,,0,,,1
1115,1115,DENISON ST STOP # 1115,,,43.834433,-79.296534,1,,0,,,1
1116,1116,FARMSTEAD RD / SHELL CRT,,,43.881298,-79.404775,1,,0,,,1
1117,1117,DENISON ST / ALDERGROVE DR,,,43.835671,-79.293475,1,,0,,,1
1118,1118,FARMSTEAD RD / FRANK ENDEAN RD,,,43.881372,-79.407927,1,,0,,,1
1119,1119,DENISON ST / BRIMLEY RD,,,43.83652,-79.289995,1,,0,,,1
1120,1120,FARMSTEAD RD / RUSHINGBROOK DR,,,43.880998,-79.411179,1,,0,,,1
1121,1121,DENISON ST / CARTMEL DR,,,43.836917,-79.288172,1,,0,,,1
1122,1122,FARMSTEAD RD / INDIGO ST,,,43.88067,-79.412728,1,,0,,,1
1123,1123,DENISON ST STOP # 1123,DENISON ST STOP # 1125,,43.837716,-79.285556,1,,0,,,1
1124,1124,FARMSTEAD RD / BAYVIEW AV,,,43.880054,-79.415555,1,,0,,,1
1125,1125,DENISON ST / HILLCROFT DR,,,43.839053,-79.283669,1,,0,,,1
1126,1126,CENTRE ST / BEAVERTON RD,,,43.878696,-79.421499,1,,0,,,2
1127,1127,DENISON ST / TOWNLEY AV,,,43.840837,-79.280926,1,,0,,,1
1130,1130,CENTRE ST / BEAVERTON RD,,,43.878546,-79.421787,1,,0,,,1
1132,1132,CENTRE ST / BAYVIEW AV,,,43.87967,-79.416635,1,,0,,,2
1134,1134,FARMSTEAD RD / FRANK ENDEAN RD,,,43.881187,-79.408304,1,,0,,,1
1136,1136,FRANK ENDEAN RD / CASSATA AV,,,43.87882,-79.407255,1,,0,,,1
1138,1138,FRANK ENDEAN RD / MAJOR MACKENZIE D,FRANK ENDEAN RD & MAJOR MACKENZIE DR,,43.877228,-79.406692,1,,0,,,1
1140,1140,SPADINA RD / STRATHEARN AV,,,43.874521,-79.404697,1,,0,,,1
1142,1142,SPADINA RD / WELDRICK RD,,,43.871358,-79.402128,1,,0,,,1
1144,1144,SPADINA RD / BROOKSHILL CRES,,,43.869392,-79.401045,1,,0,,,1
1146,1146,SPADINA RD / MARLBOROUGH ST,,,43.866438,-79.400527,1,,0,,,1
1148,1148,SPADINA RD / BOAKE TRL,,,43.863944,-79.399034,1,,0,,,1
1150,1150,SPADINA RD / 16TH AV,,,43.860519,-79.396246,1,,0,,,1
1152,1152,FOOD BASICS STOP # 1152,FOOD BASICS STOP # 1152 & CASSATA AV,,43.877827,-79.410471,1,,0,,,1
1154,1154,FOOD BASICS STOP # 1154,FOOD BASICS STOP # 1154 & CASSATA AV,,43.877656,-79.410404,1,,0,,,1
1156,1156,VALLEYMEDE DR / HORIZON CRT,,,43.858952,-79.395704,1,,0,,,1
1158,1158,VALLEYMEDE DR STOP # 1158,,,43.857362,-79.398645,1,,0,,,1
1160,1160,VALLEYMEDE DR / STRATHEARN AV,,,43.856403,-79.401239,1,,0,,,1
1162,1162,VALLEYMEDE DR / EMMANUEL DR,,,43.854963,-79.401484,1,,0,,,1
1164,1164,VALLEYMEDE DR / BLACKMORE AV,,,43.853404,-79.401592,1,,0,,,2
1166,1166,VALLEYMEDE DR / BRIGGS AV,,,43.849848,-79.401193,1,,0,,,1
1168,1168,VALLEYMEDE DR / QUEENS COLLEGE DR,,,43.847745,-79.400187,1,,0,,,1
1170,1170,VALLEYMEDE DR / CHALMERS RD,,,43.8458,-79.399216,1,,0,,,1
1172,1172,VALLEYMEDE DR / LEICESTER RD,,,43.845397,-79.396302,1,,0,,,2
1174,1174,VALLEYMEDE DR / RED OAK DR,,,43.845747,-79.393373,1,,0,,,2
1176,1176,VALLEYMEDE DR / LEICESTER RD,,,43.844199,-79.392381,1,,0,,,1
1178,1178,VALLEYMEDE DR / HIGHWAY 7,,,43.842615,-79.392012,1,,0,,,1
1180,1180,TIMES AV / GALLERIA PKWY,TIMES AVE & GALLERIA PKWAY,,43.840135,-79.391904,1,,0,,,1
1182,1182,SOUTH PARK RD / TIMES AV,,,43.838787,-79.391533,1,,0,,,1
1184,1184,SOUTH PARK RD / PARK COMMON BLVD,,,43.838129,-79.388262,1,,0,,,1
1186,1186,SOUTH PARK RD / POND DR,,,43.838841,-79.386521,1,,0,,,1
1188,1188,SOUTH PARK RD / COMMERCE VALLEY DR,,,43.840264,-79.384056,1,,0,,,2
1190,1190,COMMERCE VALLEY DR / SOUTH PARK RD,,,43.840172,-79.383564,1,,0,,,1
1192,1192,COMMERCE VALLEY DR / LESLIE ST,,,43.83931,-79.381316,1,,0,,,1
1194,1194,LESLIE ST STOP # 1194,,,43.833875,-79.379788,1,,0,,,1
1196,1196,LESLIE ST STOP # 1196,,,43.833513,-79.379357,1,,0,,,1
1198,1198,COMMERCE VALLEY DR STOP # 1198,,,43.839717,-79.378717,1,,0,,,1
1200,1200,COMMERCE VALLEY DR STOP # 1200,,,43.840285,-79.376918,1,,0,,,1
1202,1202,COMMERCE VALLEY DR STOP # 1202,,,43.841961,-79.375159,1,,0,,,1
1204,1204,COMMERCE VALLEY DR / MINTHORN CRT,,,43.843686,-79.376818,1,,0,,,1
1211,1211,RICHMOND HILL GO STATION PLATFORM 2,,2,43.876306,-79.426032,1,,0,21,,1
1215,1215,RICHMOND HILL GO STATION PLATFORM 4,,4,43.876212,-79.426462,1,,0,,,1
1217,1217,RICHMOND HILL GO STATION PLATFORM 5,,5,43.876112,-79.42666,1,,0,21,,1
1219,1219,RICHMOND HILL GO STATION PLATFORM 6,,6,43.875888,-79.426188,1,,0,,,1
1221,1221,RICHMOND HILL GO STATION PLATFORM 7,,7,43.87603,-79.426069,1,,0,,,1
1228,1228,DENISON ST / MCCOWAN RD,,,43.841367,-79.278361,1,,0,,,2
1230,1230,DENISON ST / COPPARD AV,,,43.84233,-79.274086,1,,0,,,1
1232,1232,DENISON ST / FEATHERSTONE AV,,,43.841638,-79.268546,1,,0,,,1
1234,1234,DENISON ST / MIDDLEFIELD RD,,,43.841226,-79.265245,1,,0,,,1
1236,1236,DENISON ST / COXWORTH AV,,,43.842274,-79.259973,1,,0,,,1
1238,1238,DENISON ST STOP # 1238,,,43.843112,-79.256579,1,,0,,,1
1240,1240,DENISON ST / MARKHAM RD,,,43.844275,-79.253155,1,,0,,,1
1242,1242,MARKHAM RD / ELSON ST,,,43.840846,-79.252176,1,,0,,,1
1244,1244,ELSON ST / MARYDALE AV,,,43.840198,-79.253535,1,,0,,,1
1246,1246,ELSON ST / JORDANA DR,,,43.839764,-79.255378,1,,0,,,1
1248,1248,ELSON ST / COXWORTH AV,,,43.839157,-79.257978,1,,0,,,1
1250,1250,ELSON ST / IRENEMOUNT CRES,,,43.837352,-79.261564,1,,0,,,1
1252,1252,ELSON ST / MARY PEARSON DR,,,43.836716,-79.264296,1,,0,,,1
1254,1254,ELSON ST / MIDDLEFIELD RD,,,43.836413,-79.267291,1,,0,,,1
1256,1256,MIDDLEFIELD RD STOP # 1256,,,43.837608,-79.266267,1,,0,,,1
1258,1258,MIDDLEFIELD RD / DENISON ST,,,43.840549,-79.264689,1,,0,,,1
1262,1262,EASTVALE DR / BILLINGSLEY CRES,,,43.840048,-79.246538,1,,0,,,1
1264,1264,EASTVALE DR / STEELES AV,,,43.838179,-79.245475,1,,0,,,1
1266,1266,STEELES AV / MARKHAM RD,,,43.836844,-79.250771,1,,0,,,2
1272,1272,DENISON ST / MIDDLEFIELD RD,,,43.841404,-79.265837,1,,0,,,1
1273,1273,CARRVILLE RD / AVENUE RD,,,43.850635,-79.445248,1,,0,,,1
1274,1274,DENISON ST / FEATHERSTONE AV,,,43.841711,-79.268183,1,,0,,,1
1275,1275,CARRVILLE RD / MYERS BLVD,,,43.849832,-79.448837,1,,0,,,1
1276,1276,DENISON ST / COPPARD AV,,,43.842438,-79.27347,1,,0,,,1
1277,1277,CARRVILLE RD / AYR RD,,,43.848964,-79.453123,1,,0,,,2
1278,1278,DENISON ST / MCCOWAN RD,,,43.841691,-79.277679,1,,0,,,2
1279,1279,CARRVILLE RD / OKANAGAN DR,,,43.8485,-79.455343,1,,0,,,1
1280,1280,DENISON ST / TOWNLEY AV,,,43.84104,-79.280656,1,,0,,,1
1281,1281,CARRVILLE RD / BATHURST ST,,,43.84789,-79.458275,1,,0,,,1
1282,1282,DENISON ST / HILLCROFT DR,,,43.839334,-79.28352,1,,0,,,1
1283,1283,RUTHERFORD RD / THOMAS COOK AV,,,43.84546,-79.469857,1,,0,,,1
1284,1284,DENISON ST STOP # 1284,,,43.837828,-79.285608,1,,0,,,1
1286,1286,DENISON ST / CARTMEL DR,,,43.837138,-79.287737,1,,0,,,2
1287,1287,BUR OAK AV / THE MEADOWS AV,,,43.888092,-79.229819,1,,0,,,1
1288,1288,DENISON ST / BRIMLEY RD,,,43.836778,-79.289443,1,,0,,,1
1289,1289,DENISON ST / EDEN AV,,,43.835902,-79.293133,1,,0,,,1
1290,1290,BUR OAK AV / DONALD SIM AV,,,43.891512,-79.230769,1,,0,,,1
1291,1291,DENISON ST STOP # 1291,,,43.834531,-79.296668,1,,0,,,1
1292,1292,BUR OAK AV / ALMIRA AV,,,43.894171,-79.23142,1,,0,,,1
1293,1293,DENISON ST / MALLORY AV,,,43.83424,-79.299021,1,,0,,,1
1294,1294,BUR OAK AV / WHITE'S HILL AV,,,43.895559,-79.231086,1,,0,,,2
1295,1295,DENISON ST / FRESNO CRT,,,43.833971,-79.302262,1,,0,,,1
1296,1296,WHITE'S HILL AV / COUNTRY GLEN RD,,,43.895352,-79.235427,1,,0,,,1
1297,1297,DENISON ST / KENNEDY RD,,,43.834436,-79.304058,1,,0,,,1
1298,1298,WHITE'S HILL AV / NINTH LINE,,,43.894682,-79.238311,1,,0,,,1
1299,1299,DENISON ST / MILLIKEN MEADOWS DR,,,43.835003,-79.308134,1,,0,,,1
1301,1301,DENISON ST / CLAYTON DR,,,43.834374,-79.313561,1,,0,,,1
1303,1303,DENISON ST STOP # 1303,,,43.833803,-79.316215,1,,0,,,2
1305,1305,DENISON ST / BIRCHMOUNT RD,,,43.832946,-79.318485,1,,0,,,1
1306,1306,BUR OAK AV / ALMIRA AV,,,43.894166,-79.231637,1,,0,,,2
1307,1307,DENISON ST STOP # 1307,,,43.830688,-79.322885,1,,0,,,2
1308,1308,BUR OAK AV / DONALD SIM AV,,,43.891722,-79.231023,1,,0,,,1
1309,1309,DENISON ST / WARDEN AV,,,43.827609,-79.326288,1,,0,,,1
1310,1310,BUR OAK AV / THE MEADOWS AV,,,43.888273,-79.230045,1,,0,,,1
1311,1311,DENISON ST / HOOD RD,,,43.827222,-79.327941,1,,0,,,1
1312,1312,BUR OAK AV / RIVERLANDS AV,,,43.886669,-79.229593,1,,0,,,1
1313,1313,DENISON ST STOP # 1313,,,43.826384,-79.331583,1,,0,,,1
1314,1314,BUR OAK AV / ALFRED PATERSON DR,,,43.90246,-79.243703,1,,0,,,1
1315,1315,DENISON ST STOP # 1315,,,43.825719,-79.334518,1,,0,,,1
1316,1316,BUR OAK AV / GREENSBOROUGH VILLAGE,BUR OAK AV & GREENSBOROUGH VILLAGE CIR,,43.90247,-79.249689,1,,0,,,1
1317,1317,DENISON ST / ESNA PARK DR,,,43.8251,-79.337274,1,,0,,,1
1318,1318,BUR OAK AV / SWAN PARK RD,,,43.902711,-79.253663,1,,0,,,1
1319,1319,ESNA PARK DR STOP # 1319,,,43.826547,-79.338745,1,,0,,,2
1320,1320,BUR OAK AV / STALMASTER RD,,,43.902497,-79.255492,1,,0,,,1
1321,1321,ESNA PARK DR / ALDEN RD,,,43.827468,-79.339736,1,,0,,,2
1322,1322,BUR OAK AV / WILLIAMSON RD,,,43.902013,-79.258745,1,,0,,,2
1323,1323,ESNA PARK DR STOP # 1323,,,43.827534,-79.343877,1,,0,,,1
1324,1324,BUR OAK AV / ANDERSON AV,,,43.900783,-79.263993,1,,0,,,1
1325,1325,ESNA PARK DR STOP # 1325,,,43.825984,-79.348884,1,,0,,,1
1327,1327,JOHN ST / WOODBINE AV,,,43.825231,-79.352366,1,,0,,,1
1328,1328,BUR OAK AV / WILLIAMSON RD,,,43.901802,-79.259173,1,,0,,,1
1329,1329,JOHN ST / NOLAN CRT,,,43.825356,-79.356467,1,,0,,,1
1330,1330,BUR OAK AV / NORTHSIDE RD,,,43.902379,-79.255776,1,,0,,,1
1331,1331,JOHN ST / STEELCASE RD,,,43.82494,-79.358667,1,,0,,,1
1332,1332,BUR OAK AV / SWAN PARK RD,,,43.902596,-79.254047,1,,0,,,1
1333,1333,JOHN ST STOP # 1333,,,43.82315,-79.36669,1,,0,,,1
1334,1334,BUR OAK AV / GREENSBOROUGH VILLAGE,BUR OAK AV & GREENSBOROUGH VILLAGE CIR,,43.902322,-79.249557,1,,0,,,1
1335,1335,JOHN ST / LESLIE ST,,,43.822506,-79.369824,1,,0,,,1
1336,1336,BUR OAK AV / ALFRED PATERSON DR,,,43.902358,-79.244123,1,,0,,,1
1337,1337,JOHN ST / ROCKINGHAM CRT,,,43.821738,-79.372992,1,,0,,,1
1338,1338,JOHN ST / COTTONWOOD CRT,,,43.820588,-79.379847,1,,0,,,1
1339,1339,JOHN ST / DAWN HILL TRL,,,43.820329,-79.382036,1,,0,,,1
1341,1341,JOHN ST / BAYVIEW FAIRWAYS DR,,,43.820105,-79.384,1,,0,,,1
1343,1343,JOHN ST / AILEEN RD,,,43.820434,-79.387736,1,,0,,,1
1344,1344,BUR OAK AV / FAIRLAWN AV,,,43.889341,-79.312012,1,,0,,,1
1345,1345,JOHN ST STOP # 1345,,,43.820376,-79.391877,1,,0,,,2
1346,1346,BUR OAK AV / HENRIETTA ST,,,43.889737,-79.310452,1,,0,,,1
1347,1347,JOHN ST / PORTERFIELD CRES,,,43.819405,-79.397519,1,,0,,,1
1348,1348,BUR OAK AV / CRAWFORD ST,,,43.890502,-79.307854,1,,0,,,1
1350,1350,BUR OAK AV / THE BRIDLE WALK,,,43.891548,-79.305836,1,,0,,,1
1351,1351,JOHN ST / BAYWOOD GATE,,,43.818334,-79.403069,1,,0,,,1
1352,1352,BUR OAK AV / GLENBROOK DR,,,43.892845,-79.303303,1,,0,,,1
1353,1353,HENDERSON AV / JOHN ST,,,43.815593,-79.411115,1,,0,,,1
1354,1354,BUR OAK AV / RIDGECREST RD,,,43.89335,-79.301346,1,,0,,,1
1355,1355,HENDERSON AV / ELGIN ST,,,43.814212,-79.410582,1,,0,,,2
1356,1356,BUR OAK AV / BELGRAVE SQ,,,43.893879,-79.298708,1,,0,,,1
1357,1357,HENDERSON AV / CLARK AV,,,43.810305,-79.410554,1,,0,,,2
1358,1358,BUR OAK AV / STONEBRIDGE DR,,,43.89412,-79.296969,1,,0,,,1
1359,1359,HENDERSON AV / GLEN CAMERON RD,,,43.807995,-79.409585,1,,0,,,1
1360,1360,BUR OAK AV / EMERY HILL BLVD,,,43.894361,-79.29339,1,,0,,,2
1361,1361,HENDERSON AV / DONCASTER AV,,,43.806489,-79.409183,1,,0,,,1
1362,1362,BUR OAK AV / MCCOWAN RD,,,43.894616,-79.29145,1,,0,,,1
1363,1363,DONCASTER AV STOP # 1363,,,43.805103,-79.412666,1,,0,,,1
1365,1365,DONCASTER AV STOP # 1365,,,43.804645,-79.414177,1,,0,,,1
1366,1366,BUR OAK AV / ROY RAINEY AV,,,43.896732,-79.283614,1,,0,,,1
1367,1367,DONCASTER AV STOP # 1367,,,43.804004,-79.416282,1,,0,,,1
1368,1368,BUR OAK AV / DOGWOOD ST,,,43.897649,-79.279211,1,,0,,,2
1369,1369,DONCASTER AV STOP # 1369,,,43.802535,-79.418317,1,,0,,,1
1370,1370,BUR OAK AV / MINGAY AV,,,43.898488,-79.275559,1,,0,,,2
1371,1371,DONCASTER AV / YONGE ST,,,43.802093,-79.419729,1,,0,,,1
1374,1374,BUR OAK AV / MARKHAM RD,,,43.90004,-79.266418,1,,0,,,2
1381,1381,BUR OAK AV / MINGAY AV,,,43.89872,-79.27512,1,,0,,,1
1383,1383,BUR OAK AV / DOGWOOD ST,,,43.897616,-79.280051,1,,0,,,2
1385,1385,BUR OAK AV / ROY RAINEY AV,,,43.89694,-79.28314,1,,0,,,1
1389,1389,BUR OAK AV / MCCOWAN RD,,,43.894899,-79.290704,1,,0,,,2
1391,1391,BUR OAK AV / HILLWOOD ST,,,43.89455,-79.293171,1,,0,,,2
1393,1393,BUR OAK AV / STONEBRIDGE DR,,,43.894326,-79.296676,1,,0,,,1
1397,1397,BUR OAK AV / RIDGECREST RD,,,43.89355,-79.300991,1,,0,,,2
1399,1399,BUR OAK AV / GLENBROOK DR,,,43.892942,-79.303523,1,,0,,,1
1401,1401,BUR OAK AV / THE BRIDLE WALK,,,43.89183,-79.305603,1,,0,,,2
1403,1403,BUR OAK AV / CRAWFORD ST,,,43.890708,-79.307722,1,,0,,,2
1405,1405,BUR OAK AV / WILLIAM BERCZY BLVD,,,43.890154,-79.309378,1,,0,,,1
1407,1407,BUR OAK AV / FAIRLAWN AV,,,43.889605,-79.311703,1,,0,,,2
1409,1409,BUR OAK AV / MCCAUL ST,,,43.889234,-79.313366,1,,0,,,1
1411,1411,KENNEDY RD / CASTLEMORE AV,,,43.893878,-79.317779,1,,0,,,1
1415,1415,CALVERT RD / THACKERAY CRT,,,43.872927,-79.356833,1,,0,,,1
1417,1417,CALVERT RD / TOWNSON RD,,,43.872207,-79.359846,1,,0,,,1
1419,1419,CALVERT RD / WOODBINE AV,,,43.871714,-79.363383,1,,0,,,1
1421,1421,WOODBINE AV / RODICK RD,,,43.876569,-79.364737,1,,0,,,1
1423,1423,RODICK RD / RACHEL CRES,,,43.87708,-79.362234,1,,0,,,1
1425,1425,RODICK RD / PILGRIM DR,,,43.877173,-79.360496,1,,0,,,1
1427,1427,RODICK RD / RACHEL CRES,,,43.876642,-79.358776,1,,0,,,1
1429,1429,RODICK RD / EYER DR,,,43.874949,-79.357482,1,,0,,,1
1431,1431,RODICK RD / CALVERT RD,,,43.873223,-79.356229,1,,0,,,1
1433,1433,RODICK RD / HANS DR,,,43.871826,-79.355096,1,,0,,,1
1435,1435,RODICK RD / 16TH AV,,,43.870326,-79.352846,1,,0,,,1
1437,1437,RODICK RD / JOHN BUTTON BLVD,,,43.867086,-79.350799,1,,0,,,2
1439,1439,JOHN BUTTON BLVD / MILITIA TRL,,,43.866379,-79.352495,1,,0,,,1
1441,1441,JOHN BUTTON BLVD / CAPTAIN FRANCIS,JOHN BUTTON BLVD & CAPTAIN FRANCIS DR,,43.86549,-79.356051,1,,0,,,1
1443,1443,JOHN BUTTON BLVD / MILLBROOK GATE,,,43.864439,-79.358915,1,,0,,,1
1445,1445,JOHN BUTTON BLVD / HOODVIEW CRT,,,43.861652,-79.357361,1,,0,,,1
1447,1447,JOHN BUTTON BLVD / MELCHIOR CRES,,,43.860756,-79.355642,1,,0,,,1
1449,1449,JOHN BUTTON BLVD / MELCHIOR CRES,JOHN BUTTON BLVD & APPLE CREEK BLVD,,43.85907,-79.353224,1,,0,,,1
1451,1451,APPLE CREEK BLVD / RODICK RD,,,43.859099,-79.349392,1,,0,,,1
1453,1453,APPLE CREEK BLVD / CORBY RD,,,43.860163,-79.344633,1,,0,,,1
1455,1455,APPLE CREEK BLVD / WHITEHALL DR,,,43.860386,-79.342172,1,,0,,,1
1457,1457,APPLE CREEK BLVD / TOWN CENTRE BLVD,,,43.860084,-79.339074,1,,0,,,2
1459,1459,TOWN CENTRE BLVD / WALLIS WAY,,,43.857864,-79.339541,1,,0,,,1
1461,1461,TOWN CENTRE BLVD / HIGHWAY 7,,,43.854869,-79.339915,1,,0,,,1
1463,1463,WARDEN AV STOP # 1463,,,43.857664,-79.334236,1,,0,,,2
1465,1465,WARDEN AV / GLENCOVE DR,,,43.859694,-79.334751,1,,0,,,1
1466,1466,ALDEN RD / ESNA PARK DR,,,43.828594,-79.340239,1,,0,,,2
1467,1467,GLENCOVE DR / BUCHANAN DR,,,43.86033,-79.332993,1,,0,,,1
1468,1468,ALDEN RD / BENTLEY ST,,,43.830806,-79.337435,1,,0,,,1
1469,1469,BUCHANAN DR / SPANHOUSE CRES,,,43.862107,-79.333338,1,,0,,,2
1470,1470,ALDEN RD / MCPHERSON ST,,,43.832256,-79.33567,1,,0,,,1
1471,1471,BUCHANAN DR / FENWICK CRES,,,43.86314,-79.329693,1,,0,,,1
1472,1472,ALDEN RD / HOOD RD,,,43.83609,-79.332154,1,,0,,,1
1473,1473,BUCHANAN DR / VILLAGE PKWY,,,43.863429,-79.326341,1,,0,,,1
1474,1474,ALDEN RD / WARDEN AV,,,43.837466,-79.329605,1,,0,,,1
1475,1475,VILLAGE PKWY / KREIGHOFF AV,,,43.865153,-79.326258,1,,0,,,1
1476,1476,14TH AV / GOUGH RD,,,43.838562,-79.325154,1,,0,,,1
1477,1477,VILLAGE PKWY / PADGET PL,,,43.8682,-79.327956,1,,0,,,1
1478,1478,14TH AV / BIRCHMOUNT RD,,,43.839692,-79.320578,1,,0,,,1
1479,1479,CARLTON RD / VILLAGE PKWY,,,43.870897,-79.32799,1,,0,,,1
1480,1480,14TH AV STOP # 1480,,,43.840826,-79.315852,1,,0,,,1
1481,1481,CARLTON RD / FRED VARLEY DR,,,43.870995,-79.324121,1,,0,,,1
1482,1482,14TH AV STOP # 1482,,,43.841489,-79.313131,1,,0,,,1
1483,1483,CARLTON RD / MCKAY CRES,,,43.871651,-79.320854,1,,0,,,1
1484,1484,14TH AV / MCDOWELL GATE,14TH AV & McDOWELL GATE,,43.842003,-79.311017,1,,0,,,2
1485,1485,CARLTON RD / PENNOCK CRES,,,43.872183,-79.318459,1,,0,,,1
1486,1486,14TH AV / KENNEDY RD,,,43.843313,-79.305175,1,,0,,,1
1487,1487,CARLTON RD / MCKAY CRES,,,43.871588,-79.316499,1,,0,,,1
1488,1488,14TH AV / NOBLE ST,,,43.844693,-79.299114,1,,0,,,1
1489,1489,CARLTON RD / POMANDER RD,,,43.870154,-79.314253,1,,0,,,1
1490,1490,14TH AV / BRIMLEY RD,,,43.845687,-79.294782,1,,0,,,1
1491,1491,CARLTON RD / MAIN ST UNIONVILLE,,,43.868936,-79.31258,1,,0,,,1
1492,1492,14TH AV / CALDBECK AV,,,43.846638,-79.290661,1,,0,,,1
1493,1493,CARLTON RD / STANFORD RD,,,43.869029,-79.309346,1,,0,,,1
1494,1494,14TH AV / TILLIE SQ,,,43.847432,-79.287349,1,,0,,,1
1495,1495,CARLTON RD / KENNEDY RD,,,43.869885,-79.305361,1,,0,,,1
1496,1496,14TH AV / HOAKE RD,,,43.847979,-79.284846,1,,0,,,1
1497,1497,CARLTON RD / LORING CRES,,,43.870907,-79.300928,1,,0,,,1
1498,1498,14TH AV / MCCOWAN RD,,,43.848974,-79.280212,1,,0,,,1
1499,1499,CARLTON RD / FAWNBROOK CIR,,,43.87234,-79.299012,1,,0,,,1
1500,1500,14TH AV / COPPARD AV,,,43.850084,-79.276134,1,,0,,,1
1501,1501,CARLTON RD / MANHATTAN DR,,,43.873966,-79.297536,1,,0,,,2
1502,1502,14TH AV / FEATHERSTONE AV,,,43.851001,-79.272163,1,,0,,,1
1503,1503,CARLTON RD / HALTERWOOD CIR,,,43.875576,-79.291864,1,,0,,,1
1504,1504,14TH AV /CANFIELD DR,,,43.853139,-79.26306,1,,0,,,1
1505,1505,CARLTON RD / MANSFIELD LN,CARLTON RD & MCCOWAN RD,,43.876546,-79.289463,1,,0,,,1
1506,1506,14TH AV / OLD 14TH AV,,,43.854083,-79.258962,1,,0,,,1
1507,1507,CARLTON RD / CENTRAL PARK DR,,,43.875804,-79.291537,1,,0,,,1
1508,1508,14TH AV / MARKHAM RD,,,43.85625,-79.254995,1,,0,,,1
1509,1509,CARLTON RD / MANHATTAN DR,,,43.874183,-79.2975,1,,0,,,1
1510,1510,14TH AV / HORSTMAN ST,,,43.856335,-79.251469,1,,0,,,1
1511,1511,CARLTON RD / FAWNBROOK CIR,,,43.872615,-79.298981,1,,0,,,1
1512,1512,CHATELAINE DR / ROXBURY ST,,,43.858584,-79.249599,1,,0,,,2
1513,1513,CARLTON RD / LORING CRES,,,43.871157,-79.300576,1,,0,,,1
1514,1514,ROXBURY ST / PEARMAIN CRT,,,43.858753,-79.247389,1,,0,,,2
1515,1515,CARLTON RD / KENNEDY RD,,,43.870237,-79.304738,1,,0,,,1
1516,1516,ROXBURY ST / 14TH AV,,,43.85819,-79.244804,1,,0,,,2
1517,1517,CARLTON RD / OLD IVY LANE,,,43.869119,-79.309549,1,,0,,,2
1518,1518,BOXWOOD CRES STOP # 1518,,,43.856081,-79.243773,1,,0,,,1
